year,county,organisation,project_title,grant_category,amount_sought,amount_allocated,maximum_valid_grant,total_project_cost,pobal_index,latitude,longitude,national_governing_body_(organisation),sport_type,currency,allocation_(%_of_value_sought),allocation_(%_of_max_valid),allocation_(%_of_project_cost)
2018,Cork,Courtmacsherry Rowing Club Ltd,"Courtmacsherry Rowing Club, Clubhouse phase 1",Local,150000,82802,150000,254108,15,51.6361107254876,-8.69620991690613,Rowing Ireland,Rowing,Euro,55.20%,55.20%,32.59%
2023,Cork,Courtmacsherry Rowing Club Ltd,*T* Courtmacsherry RC Clubhouse Phase 4 - Final Phase,Local,170800,109937,170800,200800,6,51.6360124834389,-8.69636535644531,Rowing Ireland,Rowing,,64.37%,64.37%,54.75%
2020,Cork,Cove Sailing Club,Rescue boat for Cove Sailing Club,Local,25000,16225,25000,30000,-1,51.8465470702012,-8.30981017059487,Irish Sailing Association,Sailing,Euro,64.90%,64.90%,54.08%
2020,Dublin,CP Football Development Academy,2020 - storage container & extra equipment,Local,7253.82,7254,7253.82,8533.9,-2,53.419829,-6.216241,Football Association of Ireland,Cerebral Palsy Sport,Euro,100.00%,100.00%,85.00%
2023,Galway,Craughwell Athletic Club,2023 - Craughwell AC Indoor Jumps Centre of Excellence,Non-Local,500000,149074,200000,721268.89,7,53.235483,-8.747694,Athletics Ireland,Athletics,,29.81%,74.54%,20.67%
2023,Galway,Creggs National School,Creggs NS Sunshine Classes inclusion upgrade,Local,21791,18551,21791,24791,-4,53.5920972663659,-8.3594799041748,Irish Rugby Football Union,Wheelchair Sport,,85.13%,85.13%,74.83%
2020,Galway,Creggs RFC,Enhance facility for female players&Special Needs,Local,149281,118767,149281,229113,-2,53.5941629165774,-8.36169044204711,Irish Rugby Football Union,Rugby,Euro,79.56%,79.56%,51.84%
2023,Galway,Creggs RFC,"Refurb Dressing Rooms\Showers, Toilets, Accessible",Local,200000,170259,200000,238804,-4,53.594514838842,-8.36059997638087,Irish Rugby Football Union,Rugby,,85.13%,85.13%,71.30%
2020,Dublin,CRICKET IRELAND [The Irish Cricket Union CLG],2020 - High Performance Centre-Improve Facility Standard,Non-Local,65448,39488,65448,93497,7,53.3949351243105,-6.35325193405151,Cricket Ireland,Cricket,Euro,60.33%,60.33%,42.23%
2018,Dublin,Cricket Leinster (trading name of The Leinster Cricket Union CLG),Cricket Leinster Equipment Application,Non-Local,76169,56800,76169,137788.28,10,53.2772626718321,-6.20567834154588,Cricket Ireland,Cricket,Euro,74.57%,74.57%,41.22%
2020,Dublin,Cricket Leinster (trading name of The Leinster Cricket Union CLG),Cricket Leinster 2020/2021 Equipment Application,Non-Local,3714,1812,3714,10316,10,53.2772908699753,-6.20529910679751,Cricket Ireland,Cricket,Euro,48.79%,48.79%,17.56%
2023,Offaly,Crinkle Sports and Recreation Centre,"Dressing Room, Showers, Disabled Toilet / Shower",Local,195266.93,194609,195266,230266.93,-11,53.077486916504,-7.8930511135283,GAA Handball Ireland,Handball,,99.66%,99.66%,84.51%
2023,Limerick,Croagh Kilfinny Camogie Club,Croagh Kilfinny Camogie (CKC) Sports Hub (Phase 1),Local,182204.17,113495,182204,222204.17,7,52.5342784963994,-8.85872742545499,The Camogie Association,Camogie,,62.29%,62.29%,51.08%
2023,Kildare,Crookstown Millview Athletics Club,CLUBHOUSE & INDOOR TRAINING AREA,Local,200000,157801,200000,222000,-1,53.0432255840217,-6.80405616760254,Athletics Ireland,Athletics,,78.90%,78.90%,71.08%
2020,Dublin,Croquet Association of Ireland,"NEW VENUES, NEW PLAYERS INITIATIVE",Non-Local,6425,5104,6425,10375,13,53.25519,-6.17244,Croquet Association of Ireland,Croquet,Euro,79.44%,79.44%,49.20%
2018,Cork,Crosshaven Tennis Club,Alteration to clubhouse to allow disability access,Local,150000,76371,150000,170140.05,6,51.8005264267924,-8.29454949076012,Tennis Ireland,Tennis,Euro,50.91%,50.91%,44.89%
2023,Cork,Crosshaven Tennis Club,Court disability access & widening Phase 2,Local,188249.61,152438,188249,206869.61,-2,51.8,-8.29,Tennis Ireland,Tennis,,80.98%,80.98%,73.69%
2020,Cork,Crosshaven Triathlon Club,Small equipment for Crosshaven Triathlon Club,Local,22175,20942,21762,23342.85,-3,51.8021839045062,-8.2946595733998,Triathlon Ireland,Triathlon,Euro,94.44%,96.23%,89.71%
2020,Kerry,CUMANN CAIDE BAN CHORCA DHUIBHNE,**Equipment purchase,Local,28848.06,19762,22606,32053.41,-5,52.1700447689611,-10.3567175073242,GAA,Ladies Gaelic Football,Euro,68.50%,87.42%,61.65%
2018,Galway,Cumann Liathróid Láimhe Inis Oírr,Handball and basketball court upgrades,Local,20000,8947,20000,21229.05,-5,53.0638412591892,-9.51245427304366,GAA Handball Ireland,Handball,Euro,44.74%,44.74%,42.15%
2020,Galway,Cumann Liathróid Láimhe Inis Oírr,Handball alley upgrade - Glass back wall,Local,13052.66,13052,13053,14187.5,-6,53.0638412591892,-9.51245427304366,GAA Handball Ireland,Handball,Euro,99.99%,99.99%,92.00%
2023,Galway,Cumann Liathróid Láimhe Inis Oírr,Outdoor Handball Courts,Local,64608.88,55000,64608,69354.18,-4,53.063964785642,-9.52145576477051,GAA Handball Ireland,Handball,,85.13%,85.13%,79.30%
2018,Galway,Cumann Liathróid Láimhe Mhaigh Cuilinn,2018 Sports Capital Grant Programme,Local,25500,11655,25500,32279.4,0,53.3581692885719,-9.17743871637344,GAA Handball Ireland,Handball,Euro,45.71%,45.71%,36.11%
2020,Galway,Cumann Liathróid Láimhe Mhaigh Cuilinn,2020 Sports Capital & Equipment Programme Grant,Local,15844.88,9554,15845,16678.83,0,53.3582108381721,-9.17763186097757,GAA Handball Ireland,Handball,Euro,60.30%,60.30%,57.28%
2023,Galway,Cumann Liathróid Láimhe Mhaigh Cuilinn,Sports Capital and Equipment Programme 2023,Local,13534,10116,13534,15034,1,53.3581956826745,-9.17744904756546,GAA Handball Ireland,Handball,,74.75%,74.75%,67.29%
2018,Mayo,Cumann Liathróid Láimhe Thuar Mhic Éadaigh,Development of courts and purchase of equipment,Local,9000,4016,9000,10319.05,-1,53.6622071898862,-9.35305646527786,GAA Handball Ireland,Handball,Euro,44.62%,44.62%,38.92%
2020,Kerry,Cumann Sleibhteoireacht Corcha Dhuibhne,Club managed equipment,Local,3035,1586,3035,3195.02,5,52.139949336233,-10.2372927062372,Mountaineering Ireland,Hillwalking,Euro,52.26%,52.26%,49.64%
2023,Meath,Cushinstown Athletic Club,Fitness Recreational Sensory Rooms,Local,130000,56476,80000,160672.14,3,53.575282,-6.44741290000002,Athletics Ireland,Athletics,,43.44%,70.60%,35.15%
2018,Dublin,CYCLING IRELAND [Irish Cycling Federation CLG],"2018 - W/D €52,100 Cycling Ireland Elite & Development Team Equipment",Non-Local,111000,52100,111000,117206.4,9,53.3245293971064,-6.29207611083984,Cycling Ireland,Cycling,Euro,46.94%,46.94%,44.45%
2018,Dublin,CYCLING IRELAND [Irish Cycling Federation CLG],2018 - Cycling Ireland Para Cycling Team Equipment,Non-Local,28000,15950,28000,29486.9,9,53.3245293971064,-6.29207611083984,Cycling Ireland,Cycling,Euro,56.96%,56.96%,54.09%
2018,Dublin,CYCLING IRELAND [Irish Cycling Federation CLG],2018 - Cycling Ireland Event Support Equipment,Non-Local,46000,21600,46000,48594.66,9,53.3245293971064,-6.29207611083984,Cycling Ireland,Cycling,Euro,46.96%,46.96%,44.45%
2020,Wexford,D.M.P Athletics Club,Track & Field equipment and storage,Local,7837.5,4846,7837,10450,-5,52.304444,-6.468619,Athletics Ireland,Athletics,Euro,61.83%,61.83%,46.37%
2023,Wexford,D.M.P Athletics Club,Multi-purpose indoor area Storage container,Local,200000,158000,200000,302790.57,-1,52.304444,-6.468619,Athletics Ireland,Athletics,,79.00%,79.00%,52.18%
2023,Offaly,Daingean Naomh Mhuire CLG,Development of Athletic Track on Cut away Bog,Local,200000,161953,200000,312600,-2,53.258623,-7.273108,Athletics Ireland,Athletics,,80.98%,80.98%,51.81%
2020,Dublin,Dalkey Devils Volleyball Club,2020 - Volleyball net systems and training equipment,Local,7200,7181,7180.83,7980.83,10,53.282938,-6.10889,Volleyball Assocation of Ireland,Volleyball,Euro,99.74%,100.00%,89.98%
2020,Dublin,Dalkey Rowing Club,2020 - Rowing Boat and Associated Equipment,Local,22343.38,22343,22343.38,27343.38,8,53.274809,-6.093341,Rowing Ireland,Rowing,Euro,100.00%,100.00%,81.71%
2023,Mayo,De La Salle Brothers (St Geralds College),Development of an astro turf playing pitch,Local,200000,158000,200000,451705,-1,53.8574499395762,-9.30805921554565,GAA,Multi-sport,,79.00%,79.00%,34.98%
2018,Waterford,De La Salle College (Waterford),Refurbishment of two squash courts & dressing room,Local,96940,37632,96940,102140,5,52.2536616712576,-7.10402560239709,Irish Squash,Squash,Euro,38.82%,38.82%,36.84%
2018,Dublin,De La Salle Palmerston R. F.C.,2018 - Complete Re-lay of Pitches &Purchase of Equipment,Local,141496,72469,133622,176872,-2,53.2457648676479,-6.19937896728516,Irish Rugby Football Union,Rugby,Euro,51.22%,54.23%,40.97%
2020,Dublin,De Vesci Lawn Tennis Club,2020 - storage shed & maintenance equipment,Local,6063.05,6063,6063.05,7133,-2,53.2940781690836,-6.14721536636353,Tennis Ireland,Tennis,Euro,100.00%,100.00%,85.00%
2020,Louth,Dealgan Boxing Club,Dealgan ABC Physical & Mental Health Programmes,Local,29160.94,28703,29161,32460.94,-19,54.0116462021975,-6.41933083534241,Irish Athletic Boxing Association,Boxing,Euro,98.43%,98.43%,88.42%
2020,Kerry,Deerpark Pitch & Putt Club,Application for Machinery Mower,Local,25000,12129,25000,27844.16,-1,52.0657496497066,-9.5016610622406,Pitch and Putt Union of Ireland,Pitch and Putt,Euro,48.52%,48.52%,43.56%
2020,Clare,Derg AC CLG,Equipment & Storage for Athletic Training Facility,Local,29986.75,29987,29986.75,37486.75,-2,52.9362384041701,-8.71811461352467,Athletics Ireland,Athletics,Euro,100.00%,100.00%,79.99%
2020,Westmeath,DLBC Community Games,Exercise Equipment for children & young people.,Local,11808.34,9101,11808,15744.46,-2,53.4716311006878,-7.45998562435066,National Community Games,Multi-sport,Euro,77.07%,77.07%,57.80%
2018,Cork,Dolphin RFC,floodlight upgrade,Local,50000,28405,50000,78996,-6,51.881757,-8.472305,Irish Rugby Football Union,Rugby,Euro,56.81%,56.81%,35.96%
2018,Donegal,Donegal Bay Rowing Club,Donegal Bay Rowing Club and Gym,Local,20000,16621,20000,24999.99,0,54.6512079970404,-8.11420802639145,Rowing Ireland,Rowing,Euro,83.11%,83.11%,66.48%
2020,Donegal,Donegal Bay Rowing Club,Rámhaíocht Grá Dhún na nGall,Local,26679.12,20261,26679,29826.5,-3,54.6512495252263,-8.11462061516166,Rowing Ireland,Rowing,Euro,75.94%,75.94%,67.93%
2018,Donegal,Donegal Bay Sub Aqua Club,2018 - W/D €1816 - Donegal Bay SAC - Nitrox Diving Facility,Local,51320,38160,51320,54022,2,54.6714545886535,-8.10340744259031,Irish Underwater Council,Diving/Snorkelling,Euro,74.36%,74.36%,70.64%
2020,Donegal,Donegal Bay Sub Aqua Club,Replace a Rigid Inflatable Boat Search & Recovery,Local,64600,37972,50000,68800,-6,54.6714545886535,-8.10340744259031,Irish Underwater Council,Diving/Snorkelling,Euro,58.78%,75.94%,55.19%
2020,Donegal,Donegal County Camogie,Donegal Senior camogie,Non-Local,2021,1442,2021,2531,-8,55.0184795521177,-7.40219655164241,The Camogie Association,Camogie,Euro,71.35%,71.35%,56.97%
2020,Donegal,Donegal LGFA,Sports Equipment & Kits for Donegal LGFA,Non-Local,9377.16,8005,9377,10419.06,-10,54.7992030315726,-7.79037992187499,Ladies Gaelic Football Association,Ladies Gaelic Football,Euro,85.37%,85.37%,76.83%
2020,Donegal,Donegal Sea and Surf Paddlers,Purchase of Canoe & Kayaking Equipment,Local,3000,2604,3000,3500,-11,55.0355484046245,-8.40428352355957,Canoeing Ireland,Canoeing / Kayaking,Euro,86.80%,86.80%,74.40%
2020,Donegal,Donegal Surf Life Saving Club,Capital Works at Creevy,Local,72654.87,60068,72654,92654.87,0,54.531305,-8.246369,Swim Ireland,Swimming,Euro,82.68%,82.68%,64.83%
2023,Donegal,Donegal Target Club,Donegal Target Club Shooting Gallery,Local,45000,42046,45000,50000,-8,54.8198733376055,-7.71454140674725,Shooting Sports Association of Ireland,Shooting Sports,,93.44%,93.44%,84.09%
2020,Donegal,DONEGAL TOWN RUGBY FOOTBALL CLUB,Donegal Town Rugby Football Club Floodlights,Local,31711.66,25916,31711,40711.66,-5,53.881822788186,-8.30234321483135,Irish Rugby Football Union,Rugby,Euro,81.72%,81.73%,63.66%
2018,Clare,DOOLIN BOXING CLUB,Equipment for boxing club,Local,8726.88,3381,8726.88,15000,-1,53.0247912813744,-9.28578151338115,Irish Athletic Boxing Association,Boxing,Euro,38.74%,38.74%,22.54%
2023,Clare,DOOLIN BOXING CLUB,Doolin Boxing Club renovations on new premises,Local,133000,124268,133000,140178.79,-8,53.0249346453231,-9.2858945714361,Irish Athletic Boxing Association,Boxing,,93.43%,93.43%,88.65%
2020,Limerick,Dooneen Athletic Club,Retention and development of athletes of all ages,Local,13000,9513,13000,13822.91,-3,52.638602250047,-8.63363734025671,Athletics Ireland,Athletics,Euro,73.18%,73.18%,68.82%
2020,Cork,Douglas Gymnastics Club,Gymnastics equipment to support youth programmes,Local,19000,13394,19000,32600.58,0,51.870966598591,-8.49058628082275,Gymnastics Ireland,Gymnastics,Euro,70.49%,70.49%,41.09%
2020,Cork,Douglas Ladies Gaelic Football Club,Funding for non-personal SPORTS equipment.,Local,11250.9,10574,11250,14250.9,2,51.8743398332509,-8.44380978553626,Ladies Gaelic Football Association,Ladies Gaelic Football,Euro,93.98%,93.99%,74.20%
2018,Cork,Douglas Lawn Tennis Club,Douglas Tennis Club:Resurface 6 Tennis Courts.,Local,63285,27869,50000,103285,8,51.8804507904691,-8.43595504760742,Tennis Ireland,Tennis,Euro,44.04%,55.74%,26.98%
2023,Cork,Douglas Lawn Tennis Club,Padel courts,Local,100000,58137,100000,147550,9,51.8805245257816,-8.43537569046021,Tennis Ireland,Tennis,,58.14%,58.14%,39.40%
2018,Cork,Douglas RFC,Development of land into playing pitches.,Local,100000,41267,100000,122220,11,51.8603490889609,-8.44381387416229,Irish Rugby Football Union,Rugby,Euro,41.27%,41.27%,33.76%
2020,Kildare,Dressage Ireland Ltd,Transport and Event Communications Equipment,Non-Local,8013.74,4837,8013,9013.74,8,53.2354403235365,-6.66887283325195,Horse Sport Ireland,Equestrian Sports,Euro,60.36%,60.36%,53.66%
2023,Louth,Drogheda and District Athletic Club,Upgrading running track and juvenile facility,Local,124075.75,100472,124075,137875.75,-2,53.7289882126077,-6.31791114807129,Athletics Ireland,Athletics,,80.98%,80.98%,72.87%
2023,Louth,Drogheda Special Olympics Club Ltd.,UPGRADE OF CURRENT ACCESSIBLE W/C FACILITY,Local,178720.24,178119,178720,188720.24,-11,53.7242536075252,-6.35595498663028,Special Olympics Ireland,Special Olympics,,99.66%,99.66%,94.38%
2020,Meath,Drogheda Triathlon Club,Sports capital Funding 2021 Drogheda Tri Club,Local,39615,30834,39615,41700.47,9,53.707020152866,-6.30777017400636,Triathlon Ireland,Triathlon,Euro,77.83%,77.83%,73.94%
2018,Leitrim,drumkeerin handball sport and leisure ltd,4G Artificial Playing Pitch,Local,146647,73324,146647,180000,-18,54.1676599450179,-8.13456058502197,GAA Handball Ireland,Handball,Euro,50.00%,50.00%,40.74%
2018,Leitrim,Drumshanbo Athletic Club,Running & Field Athletic Training Area,Local,89121.16,31153,89121,99386.25,-8,54.0479643522295,-8.04671028714188,Athletics Ireland,Athletics,Euro,34.96%,34.96%,31.35%
2018,Leitrim,Drumsna Boxing Club,2018 - W/D €195 Refurbishment of Drumsna Boxing Clubhouse,Local,49400,11551,47500,50000,0,53.931284,-8.00193300000001,Irish Athletic Boxing Association,Boxing,Euro,23.38%,24.32%,23.10%
2020,Dublin,Dublin Bay Sailing Club,2020 - 2 x Rescue/Mark Laying RIBs and Engines,Local,81895.7,81896,81895.7,87895.7,12,53.296397,-6.134177,Irish Sailing Association,Sailing,Euro,100.00%,100.00%,93.17%
2020,Dublin,Dublin Cliffhangers Youth Climbing Club,2020 - High Performance Initiative,Local,25588.14,25588,25588.14,27088.14,-11,53.4016904118143,-6.31597995758057,Mountaineering Ireland,Rock Climbing,Euro,100.00%,100.00%,94.46%
2020,Dublin,Dublin Dogos RFC,2020 Sports equipment refresh,Local,7269.13,7269,7269.13,9769.13,15,53.3247677584731,-6.21391515074893,Irish Rugby Football Union,Rugby,Euro,100.00%,100.00%,74.41%
2020,Dublin,Dublin Rebels American Football Club,2020 - Essential non-personal training/playing equipment,Local,12809.32,12809,12809.32,13484.32,-2,53.245399,-6.199309,Irish American Football Association,American Football,Euro,100.00%,100.00%,94.99%
2020,Wicklow,Dublin/Wicklow Mountain Rescue Team,Purchase of Covid Search and Rescue Equipment,Local,28393,12313,23644,29888,1,53.0632188792423,-6.22475633440977,Mountaineering Ireland,Mountaineering,Euro,43.37%,52.08%,41.20%
2020,Cork,Duhallow Hunt Pony Club,Showjuming and dressage training,Local,1889.11,1268,1889,1988.54,4,52.1282942787359,-8.81777326293945,Horse Sport Ireland,Equestrian Sports,Euro,67.12%,67.13%,63.77%
2018,Meath,Dunboyne Amateur Boxing Club,DBC Creating and Building Our Future,Local,150000,45953,150000,192950,9,53.25277,-6.28241000000003,Irish Athletic Boxing Association,Boxing,Euro,30.64%,30.64%,23.82%
2018,Meath,Dunboyne Tennis Club,Resurface two tennis courts,Local,30508,9209,30508,38136,16,53.4124107391181,-6.44448722640857,Tennis Ireland,Tennis,Euro,30.19%,30.19%,24.15%
2020,Louth,Dundalk & Blackrock Coastal Rowing Club,Dundalk & Blackrock Coastal Rowing Club,Local,12056.47,9013,12056,12735.67,5,53.9612204122741,-6.36928281641586,Rowing Ireland,Rowing,Euro,74.76%,74.76%,70.77%
2023,Louth,Dundalk & Carlingford Sailing Club,renovation of changing rooms / new RIB rescue boat,Local,91688.75,76150,91688,114610.75,-3,54.0418400386801,-6.18021726608276,Irish Sailing Association,Sailing,,83.05%,83.05%,66.44%
2023,Louth,Dundalk Cricket Club,Project Hiney Park,Local,60290,50073,60290,63464,-3,53.997575360632,-6.41695976257324,Cricket Ireland,Cricket,,83.05%,83.05%,78.90%
2023,Louth,Dundalk Lawn Tennis and Badminton Club,Tennis Court Resurfacing,Local,156991,127126,156991,186991,-2,53.9119248363668,-6.5203606588459,Tennis Ireland,Tennis,,80.98%,80.98%,67.99%
2018,Louth,Dundalk RFC,Sports Equipment,Local,6891,2074,4744,7254,-9,54.0201127614242,-6.41365675232169,Irish Rugby Football Union,Rugby,Euro,30.10%,43.72%,28.59%
2023,Louth,Dundalk RFC,Pitch Upgrade at Dundalk Rugby Football Club,Local,197255.15,197225,197255,207637,-15,54.0189650680556,-6.43258094787598,Irish Rugby Football Union,Rugby,,99.98%,99.98%,94.99%
2020,Louth,Dundalk Sub Aqua Search and Recovery,***Air filling system upgrade -DSAC,Local,27357.95,25224,27357,34357.95,-8,54.0066922471609,-6.38775727383541,Irish Underwater Council,Diving/Snorkelling,Euro,92.20%,92.20%,73.42%
2020,Tipperary,Dundrum Athletic Club,Sports Equipment,Local,1388.39,1388,1388.39,1588.39,-3,52.5394288370816,-8.07822185286044,Athletics Ireland,Athletics,Euro,99.97%,99.97%,87.38%
2018,Waterford,Dungarvan Barracuda Swim Club,Juvenile Swimming Club Equipment,Local,20804.08,14792,20804,22804.08,-3,52.0946159606428,-7.62320280075073,Swim Ireland,Swimming,Euro,71.10%,71.10%,64.87%
2018,Waterford,DUNGARVAN BOXING CLUB,SPORTS EQUIPMENT AND FEMALE LOCKER ROOM UPGRADE,Local,24385.82,4453,8905,25669.29,-23,52.0848464945754,-7.62223720550537,Irish Athletic Boxing Association,Boxing,Euro,18.26%,50.01%,17.35%
2020,Waterford,DUNGARVAN BOXING CLUB,MEZZANINE FLOOR FOR GYM EXTENSION,Local,25000,19889,25000,30000,-23,51.958444695337,-7.64206449218749,Irish Athletic Boxing Association,Boxing,Euro,79.56%,79.56%,66.30%
2020,Waterford,Dungarvan Cycling Club,DCC Youth and Adult Racing Equipment,Local,13619,10949,10948.7,14335.89,-11,52.0967234791398,-7.62985108379997,Cycling Ireland,Cycling,Euro,80.40%,100.00%,76.37%
2018,Waterford,Dungarvan Ladies Hockey Club,Application for a grant for club equipment only,Local,5500,1091,2628,5796.82,-3,52.1005843777695,-7.5923603225408,Irish Hockey Association,Hockey,Euro,19.84%,41.51%,18.82%
2020,Waterford,Dungarvan Rugby Club,Facilities upgrade & outdoor fitness hub,Local,148816.73,102602,148817,225479.89,7,52.101430907029,-7.5705349445343,Irish Rugby Football Union,Rugby,Euro,68.95%,68.95%,45.50%
2020,Louth,Dunleer Athletic Club,Purchase of high jump equipment for Dunleer AC,Local,5058,4979,5058,6058,-2,53.7882828181714,-6.51047269531249,Athletics Ireland,Athletics,Euro,98.44%,98.44%,82.19%
2023,Cork,DUNMANWAY RUGBY FOOTBALL CLUB,Dunmanway RFC 50 Year - Club Development project,Local,136300,109716,125813,143515.92,-5,51.7109431014488,-9.09560680389404,Irish Rugby Football Union,Rugby,,80.50%,87.21%,76.45%
