record_id,constituency,local_authority,register_reference,address_or_description,description,eircode,latitude,longitude,site_count,location_category,location_source,location_precision,source_x,source_y,source_coordinate_system,source_geometry_type,date_entered,valuation,source_url,source_date,retrieved_date,source_format,acquisition_method,extraction_quality
IE-DS-7cfa6684a1c9c4,Limerick City,Limerick City and County Council,DS-059-17,"112 Hyde Road, Prospect, Limerick",Two-storey End of Terrace dwelling,V94 4A71,52.6543126,-8.6255424,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557676,656086,EPSG:2157,,2020-10-20,27500,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-6d01db2cde55ac,Limerick County,Limerick City and County Council,DS-062-16,"The Square, Rathkeale, Co. Limerick",Former commercial two storey property,V94 X8X6,52.5234374,-8.9347473,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,536567,641752,EPSG:2157,,2020-10-30,120000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-ce4b2ecc7aa75f,Limerick County,Limerick City and County Council,DS-111-17,"Kerry Road, Abbeyfeale, Co. Limerick",End of terrace two-storey residential,V94 H6R3,52.3867629,-9.3026138,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,511330,626934,EPSG:2157,,2020-11-10,20000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-34efe6c71645ef,Limerick County,Limerick City and County Council,DS-065-18,"Inglenook, Bruff, Co. Limerick",two-storey End of Terrace residence,V35 RY19,52.4738732,-8.54956,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,562664,635969,EPSG:2157,,2020-11-10,90000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-06233a98af7fdb,Limerick County,Limerick City and County Council,DS-126-20,"Brewery Lane, Askeaton, Co. Limerick",Derelict Structure,,52.5995024,-8.9764737,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,533850,650252,EPSG:2157,,2020-11-10,10000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-7740e0db4280ca,Limerick City,Limerick City and County Council,DS-114-19,"Enterprise Centre, Kilmallock Road, Limerick",Overgrown Strip of land,,52.6497006,-8.5996734,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,559422,655558,EPSG:2157,,2020-11-05,10000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-763dad1ed56ae8,Limerick City,Limerick City and County Council,DS-042-19,"9A & 9B Thomondgate, Limerick",Two Floors of Mixed use Building,V94 XW59,52.6705194,-8.6287013,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557478,657891,EPSG:2157,,2020-11-05,60000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-6f17a366f93932,Limerick City,Limerick City and County Council,DS-060-16,"Ballycummin, Raheen, Limerick",Derelict Cottage,,52.6219328,-8.6738926,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,554371,652513,EPSG:2157,,2020-11-24,75000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-f4d23b77854698,Limerick City,Limerick City and County Council,DS-020-18,"4 Robert Street, Limerick",Former Commercial Premises,V94 FY06,52.6637517,-8.6235336,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557821,657135,EPSG:2157,,2020-11-24,150000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-013a1fc2220f74,Limerick City,Limerick City and County Council,DS-006-11,"3 & 4 Creagh Lane, Limerick",2no. two-storey Mid Terrace Houses,V94 K71H,52.6673627,-8.6222396,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557912,657536,EPSG:2157,,2020-11-24,70000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-8b8774ba6b2ed0,Limerick County,Limerick City and County Council,DS-129-20,"Main Street, Abbeyfeale, Co. Limerick",Three Storey End of Terrace Property,,52.3854867,-9.2993295,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,511551,626788,EPSG:2157,,2020-12-01,60000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-a47a3e14983e8d,Limerick County,Limerick City and County Council,DS-161-20,"Ballywilliam, Rathkeale, Co. Limerick",Neglected land,,52.5179419,-8.9306376,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,536838,641137,EPSG:2157,,2020-12-08,90000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-ac881330a09629,Limerick County,Limerick City and County Council,DS-163-20,"Lower Main Street, Rathkeale, Co. Limerick.",Three Storey End of Terrace premises,,52.5229657,-8.939836,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,536221,641704,EPSG:2157,,2020-12-08,150000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-92a583703f4515,Limerick County,Limerick City and County Council,DS-164-20,"Church Street, Abbeyfeale, Co. Limerick","Mixed Use, two storey corner premises",,52.3856412,-9.3016258,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,511395,626808,EPSG:2157,,2020-12-08,200000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-3a03e8400cfc75,Limerick City,Limerick City and County Council,DS-052-16,"Ballyclough Avenue, Castletroy, Limerick",Detached residential property and site,V94 23C4,52.6592614,-8.5304488,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,564114,656585,EPSG:2157,,2021-02-11,200000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-8f85b3f41777d6,Limerick County,Limerick City and County Council,DS-105-19,"Tonterre, Caherconlish, Co. Limerick",Semi detached two-storey residential with associated outbuildings,V94 A9WF,52.5516552,-8.4454112,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,569793,644574,EPSG:2157,,2021-02-24,80000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-57a6f73551752b,Limerick County,Limerick City and County Council,DS-100-20,"Wolfe Tone Street, Kilmallock, Co. Limerick",Four storey former commercial mill property,,52.3998434,-8.5743998,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,560911,627746,EPSG:2157,,2021-03-10,50000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-318d30cf67b5b4,Limerick County,Limerick City and County Council,DS-025-15,"Glebe Road, Kilfinane, Co. Limerick",Detached bungalow residence,V35 DP98,52.3606731,-8.4657752,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,568275,623335,EPSG:2157,,2021-03-24,35000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-7c31b422e17a20,Limerick County,Limerick City and County Council,DS-077-18,"Main Street, Oola, Co. Limerick.",Semi detached two-storey residential property & garage,E34 RK75,52.531754,-8.2624504,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,582193,642299,EPSG:2157,,2021-03-31,50000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-91b1b3ba3e0fd8,Limerick City,Limerick City and County Council,DS-022-18,"Pikes Row, William Street Upper, Limerick V94 DE26",Store Building,V94 DE26,52.6625103,-8.6220229,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557922,656996,EPSG:2157,,2021-04-13,45000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-5499757985c430,Limerick City,Limerick City and County Council,DS-112-17,"Upper Carey Road, Limerick",Commercial Storage Premises,,52.6557128,-8.6207883,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557999,656239,EPSG:2157,,2021-04-16,50000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-58178db79eeefb,Limerick County,Limerick City and County Council,DS-193-20,"Church Street, Rathkeale, Co. Limerick",Detached former commercial property,V94 P4V6,52.5198717,-8.9434685,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,535970,641363,EPSG:2157,,2021-04-21,120000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c28edd486c0644,Limerick County,Limerick City and County Council,DS-140-20,"Abbey View, Askeaton, Co. Limerick",Single Story Detached property,,52.6017829,-8.9756977,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,533906,650505,EPSG:2157,,2021-04-21,10000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-182f9643fd7e9f,Limerick City,Limerick City and County Council,DS-142-20,"12 Davin Gardens, Caherdavin, Limerick V94 WP0N",Two Storey semi-detached residence,V94 WP0N,52.6743794,-8.6561419,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,555626,658337,EPSG:2157,,2021-05-17,60000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c2d22eb40c4f11,Limerick City,Limerick City and County Council,DS-048-17,"34 Hyde Avenue, Ballinacurra Weston, Limerick",End of terrace two-storey residential,V94 A78W,52.6489826,-8.628954,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557440,655495,EPSG:2157,,2021-05-25,20000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-e2c80b611289a7,Limerick City,Limerick City and County Council,DS-079-19,"Woodworkers Store, Sexton Street North, Thomondgate, Limerick",Former Commercial Property and Residence,,52.6723036,-8.6379535,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,556854,658095,EPSG:2157,,2021-05-25,450000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-9c99116a6aa6c6,Limerick City,Limerick City and County Council,DS-038-21,"18 & 26 Lower Gerald Griffin Street, Limerick",Commercial Units and Yards,,52.6624894,-8.6208695,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558000,656993,EPSG:2157,,2021-06-23,350000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-52a5af216de2ca,Limerick County,Limerick City and County Council,DS-007-21,"13 The Hawthorns, Ballyagran, Co. Limerick",Two Storey detached residence,,52.4027094,-8.7815305,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,546819,628197,EPSG:2157,,2021-06-23,135000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-f86197bf4077f3,Limerick City,Limerick City and County Council,DS-040-21,"Parkside, 19 Clare Street, Limerick",Mid Terrace two-storey premises,V94 T9NX,52.6662112,-8.6155557,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558363,657404,EPSG:2157,,2021-06-23,130000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-a88a7917defd50,Limerick City,Limerick City and County Council,DS-039-21,"28 St. Lelia Street, Limerick",Two-storey mid terrace residence,V94 W0FD,52.6663453,-8.6156906,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558354,657419,EPSG:2157,,2021-06-23,70000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-bda61c4937b99e,Limerick City,Limerick City and County Council,DS-103-19,"Mulcair Drive, Annacotty, Co. Limerick.",Detached residential cottage,,52.6690035,-8.5306703,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,564107,657669,EPSG:2157,,2021-08-11,125000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-f046acc41143eb,Limerick City,Limerick City and County Council,DS-045-21,"10 Lower Hartstonge Street, Limerick V94 AP60",Mid terrace Four Storey Residence,V94 AP60,52.6597214,-8.6327001,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557197,656692,EPSG:2157,,2021-08-16,200000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-b51ce6e0c313b1,Limerick City,Limerick City and County Council,DS-098-19,"7 O'Dwyer Villas, Thomondgate, Limerick V94 PC5D",End of Terrace two-storey residence,V94 PC5D,52.6719719,-8.6293728,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557434,658053,EPSG:2157,,2021-09-07,90000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c369e272bc2730,Limerick City,Limerick City and County Council,DS-027-20,"Rockmount, O'Donoghue Avenue, Janesboro, Limerick V94 DV58",Semi-Detached two-storey residence,V94 DV58,52.6510926,-8.6173976,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558224,655723,EPSG:2157,,2021-09-07,80000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
