incident_id,date,year,time_band,longitude,latitude,constituency,constituency_slug,electoral_district,electoral_district_guid,incident_type,incident_count,fatality_count,serious_injury_count,non_serious_injury_count,casualty_count,cyclist_count,driver_count,e_scooter_other_count,motorcyclist_count,passenger_count,pedestrian_count
133,2016-01-01,2016,8pm-11.59pm,-6.456493333,52.789106666,Wicklow-Wexford,wicklow-wexford,Tinahely,2ae19629-1ec4-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
134,2016-01-01,2016,8pm-11.59pm,-7.649361666,52.705781666,Tipperary North,tipperary-north,Longfordpass,2ae19629-1c42-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
135,2016-01-01,2016,8pm-11.59pm,-9.379948333,52.30426,Kerry,kerry,Knocknagashel,2ae19629-221b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
136,2016-01-01,2016,8pm-11.59pm,-6.227606666,53.290648333,Dublin Rathdown,dublin-rathdown,Dundrum-Kilmacud,2ae19629-1d5b-13a3-e055-000000000001,Non-serious,1,0,0,4,4,0,0,0,0,4,0
137,2016-01-01,2016,12am-3.59am,-7.4454,54.100668333,Cavan-Monaghan,cavan-monaghan,Belturbet,2ae19629-1d33-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
138,2016-01-01,2016,8pm-11.59pm,-6.460051666,53.495836666,Meath East,meath-east,Ratoath,2ae19629-1814-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
139,2016-01-01,2016,12am-3.59am,-6.421005,53.367513333,Dublin West,dublin-west,Lucan North,2ae19629-1dc9-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
140,2016-01-01,2016,8am-11.59am,-7.581611666,52.363943333,Tipperary South,tipperary-south,Killaloan/Kilsheelan,2ae19629-1c15-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
141,2016-01-01,2016,12pm-3.59pm,-8.448368333,54.630323333,Donegal,donegal,Killybegs,2ae19629-20b9-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
142,2016-01-01,2016,8am-11.59am,-7.810071666,52.633435,Tipperary North,tipperary-north,Moycarky,2ae19629-1c63-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
143,2016-01-01,2016,8am-11.59am,-9.082801666,53.276051666,Galway West,galway-west,Newcastle,2ae19629-2373-13a3-e055-000000000001,Non-serious,1,0,0,5,5,0,1,0,0,4,0
144,2016-01-01,2016,8am-11.59am,-7.117765,52.26315,Waterford,waterford,The Glen,2ae19629-1bbd-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
145,2016-01-01,2016,12pm-3.59pm,-6.368706666,53.319413333,Dublin Mid-West,dublin-mid-west,Clondalkin-Monastery,2ae19629-1cff-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
146,2016-01-01,2016,12pm-3.59pm,-6.655125,53.430075,Meath East,meath-east,Kilmore,2ae19629-1863-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
147,2016-01-01,2016,8am-11.59am,-6.992071666,52.229758333,Waterford,waterford,Faithlegg,2ae19629-1b47-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
148,2016-01-01,2016,4am-7.59am,-6.69631,54.052455,Cavan-Monaghan,cavan-monaghan,Kilmurry,2ae19629-1a8b-13a3-e055-000000000001,Fatal,1,2,0,0,2,0,2,0,0,0,0
149,2016-01-01,2016,4am-7.59am,-6.586686666,53.262173333,Kildare North,kildare-north,Kill,2ae19629-2214-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
150,2016-01-01,2016,8am-11.59am,-7.041271666,52.21776,Waterford,waterford,Woodstown,2ae19629-1b7d-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
151,2016-01-01,2016,12pm-3.59pm,-8.826521666,53.236388333,Galway East,galway-east,Killeely,2ae19629-22ce-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
152,2016-01-01,2016,4pm-7.59pm,-6.301126666,53.329321666,Dublin South-Central,dublin-south-central,Crumlin D,2ae19629-1d50-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,1,0,0
153,2016-01-01,2016,4pm-7.59pm,-9.446121666,51.685825,Cork South-West,cork-south-west,Bantry Urban,2ae19629-1f74-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
154,2016-01-01,2016,4pm-7.59pm,-7.719361666,52.231063333,Waterford,waterford,Graignagower,2ae19629-1b6c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
155,2016-01-01,2016,4pm-7.59pm,-9.680378333,52.276543333,Kerry,kerry,Tralee Rural,2ae19629-221e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
156,2016-01-01,2016,12pm-3.59pm,-8.380653333,51.815821666,Cork South-Central,cork-south-central,Carrigaline,2ae19629-1f49-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
157,2016-01-01,2016,4pm-7.59pm,-6.932803333,52.8346,Carlow-Kilkenny,carlow-kilkenny,Carlow Urban,2ae19629-1858-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
158,2016-01-01,2016,4pm-7.59pm,-6.295656666,53.324013333,Dublin South-Central,dublin-south-central,Kimmage B,2ae19629-1d9a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
159,2016-01-01,2016,4am-7.59am,-7.533116666,52.959843333,Laois,laois,Castletown,2ae19629-16c1-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
160,2016-01-01,2016,12pm-3.59pm,-6.118483333,53.388811666,Dublin Bay North,dublin-bay-north,Sutton,2ae19629-1ca6-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
161,2016-01-01,2016,12pm-3.59pm,-8.619475,52.66273,Limerick City,limerick-city,Market,2ae19629-17fb-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
162,2016-01-01,2016,4am-7.59am,-8.186248333,51.933401666,Cork East,cork-east,Templenacarriga,2ae19629-2110-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
163,2016-01-01,2016,4pm-7.59pm,-8.653376666,52.638155,Limerick City,limerick-city,Ballycummin,2ae19629-1768-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
164,2016-01-01,2016,8am-11.59am,-6.22777,53.41034,Dublin Fingal West,dublin-fingal-west,Turnapin,2ae19629-1cea-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
165,2016-01-01,2016,8am-11.59am,-8.407546666,53.86955,Roscommon-Galway,roscommon-galway,Frenchpark,2ae19629-1a02-13a3-e055-000000000001,Serious,1,0,1,1,2,0,1,0,0,1,0
166,2016-01-01,2016,8am-11.59am,-6.243228333,53.373883333,Dublin North-West,dublin-north-west,Whitehall D,2ae19629-1e0c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
167,2016-01-01,2016,4am-7.59am,-6.29366,53.354975,Dublin Central,dublin-central,Arran Quay E,2ae19629-1cef-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
168,2016-01-01,2016,12pm-3.59pm,-7.120558333,52.259375,Waterford,waterford,Newport'S Square,2ae19629-1bae-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
169,2016-01-01,2016,12pm-3.59pm,-8.17935,51.912935,Cork East,cork-east,Midleton Urban,2ae19629-21c8-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
170,2016-01-01,2016,12pm-3.59pm,-7.493718333,53.773371666,Longford-Westmeath,longford-westmeath,Granard Urban,2ae19629-1904-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
171,2016-01-01,2016,4am-7.59am,-6.265018333,53.403916666,Dublin Fingal West,dublin-fingal-west,Dubber,2ae19629-1d39-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
172,2016-01-01,2016,8am-11.59am,-8.238245,52.941913333,Tipperary North,tipperary-north,Knigh,2ae19629-1c20-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
173,2016-01-01,2016,12pm-3.59pm,-6.330893333,53.728581666,Louth,louth,St. Peter'S,2ae19629-192a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
174,2016-01-01,2016,12pm-3.59pm,-6.180601666,53.30103,Dún Laoghaire,dun-laoghaire,Blackrock-Central,2ae19629-1cbf-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
175,2016-01-01,2016,4pm-7.59pm,-6.243301666,53.289046666,Dublin Rathdown,dublin-rathdown,Dundrum-Sandyford,2ae19629-1d5c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
176,2016-01-01,2016,4pm-7.59pm,-6.375481666,53.394816666,Dublin West,dublin-west,Blanchardstown-Abbotstown,2ae19629-1cc5-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
177,2016-01-01,2016,4pm-7.59pm,-7.728023333,52.71709,Tipperary North,tipperary-north,Moyne,2ae19629-1c64-13a3-e055-000000000001,Fatal,1,1,0,0,1,0,0,0,0,0,1
178,2016-01-01,2016,4pm-7.59pm,-6.215925,53.284285,Dublin Rathdown,dublin-rathdown,Stillorgan-Kilmacud,2ae19629-1ca1-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
179,2016-01-01,2016,4pm-7.59pm,-6.367451666,53.285328333,Dublin South-West,dublin-south-west,Tallaght-Springfield,2ae19629-1ccf-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
180,2016-01-01,2016,4pm-7.59pm,-7.21688,52.413446666,Carlow-Kilkenny,carlow-kilkenny,Kilkeasy,2ae19629-240b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
181,2016-01-01,2016,4pm-7.59pm,-7.216981666,52.41344,Carlow-Kilkenny,carlow-kilkenny,Kilkeasy,2ae19629-240b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
183,2016-01-01,2016,8pm-11.59pm,-6.23545,53.342033333,Dublin Bay South,dublin-bay-south,Pembroke West A,2ae19629-1dbb-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
184,2016-01-01,2016,4pm-7.59pm,-6.30665,53.316791666,Dublin South-Central,dublin-south-central,Kimmage E,2ae19629-1d9d-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
185,2016-01-01,2016,8pm-11.59pm,-8.378311666,52.055576666,Cork North-Central,cork-north-central,Kildinan,2ae19629-2168-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
186,2016-01-01,2016,4am-7.59am,-7.773878333,55.027205,Donegal,donegal,Kilmacrenan,2ae19629-20c7-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
187,2016-01-01,2016,8am-11.59am,-6.57774,53.83719,Louth,louth,Ardee Rural,2ae19629-194e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
188,2016-01-01,2016,8am-11.59am,-6.359993333,53.305538333,Dublin South-West,dublin-south-west,Tallaght-Kilnamanagh,2ae19629-1cca-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
189,2016-01-01,2016,8am-11.59am,-9.706588333,52.158473333,Kerry,kerry,Milltown,2ae19629-2270-13a3-e055-000000000001,Serious,1,0,1,1,2,0,2,0,0,0,0
190,2016-01-01,2016,8am-11.59am,-7.593505,54.084228333,Cavan-Monaghan,cavan-monaghan,Carn,2ae19629-1d72-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
191,2016-01-01,2016,8am-11.59am,-6.656156666,53.646555,Meath West,meath-west,Navan Rural,2ae19629-1892-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
192,2016-01-01,2016,8am-11.59am,-8.872765,53.52818,Galway East,galway-east,Tuam Rural,2ae19629-233e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
193,2016-01-01,2016,8am-11.59am,-6.292355,52.676225,Wicklow-Wexford,wicklow-wexford,Gorey Urban,2ae19629-1ed6-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
194,2016-01-01,2016,8am-11.59am,-6.430526666,53.348671666,Dublin Mid-West,dublin-mid-west,Lucan-Esker,2ae19629-1dc7-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
195,2016-01-01,2016,8am-11.59am,-8.587143333,51.896258333,Cork North-Central,cork-north-central,Carrigrohanebeg,2ae19849-1f5b-13a3-e055-140000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
196,2016-01-01,2016,4pm-7.59pm,-6.1268,53.236786666,Dún Laoghaire,dun-laoghaire,Shankill-Rathsallagh,94b26e15-6ed2-44c2-a0b0-207c369a2da8,Non-serious,1,0,0,2,2,0,1,0,0,1,0
197,2016-01-01,2016,4pm-7.59pm,-9.297496666,53.861176666,Mayo,mayo,Castlebar Urban,2ae19629-1949-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
198,2016-01-01,2016,4am-7.59am,-6.29581,53.385426666,Dublin North-West,dublin-north-west,Finglas South B,2ae19629-1d6e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
199,2016-01-01,2016,12pm-3.59pm,-7.380778333,52.553743333,Carlow-Kilkenny,carlow-kilkenny,Callan Rural,2ae19629-23b9-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
200,2016-01-01,2016,8pm-11.59pm,-7.35749,53.176118333,Laois,laois,Garrymore,2ae19629-16d8-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
201,2016-01-01,2016,8pm-11.59pm,-6.972485,52.624323333,Carlow-Kilkenny,carlow-kilkenny,Ballyellin,2ae19629-1842-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,0,0,0,2,0
202,2016-01-01,2016,4pm-7.59pm,-7.429436666,55.064601666,Donegal,donegal,Fahan,2ae19629-20f7-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
203,2016-01-01,2016,8pm-11.59pm,-6.41144,53.274671666,Dublin South-West,dublin-south-west,Ballinascorney,2ae19629-1e23-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
204,2016-01-01,2016,12am-3.59am,-9.505685,52.045866666,Kerry,kerry,Killarney Rural,2ae19629-2288-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
205,2016-01-01,2016,4am-7.59am,-6.264961666,53.403025,Dublin Fingal West,dublin-fingal-west,Dubber,2ae19629-1d39-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
206,2016-01-01,2016,4am-7.59am,-8.835146666,52.706831666,Clare,clare,Drumline,2ae19629-1fe6-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
207,2016-01-01,2016,8am-11.59am,-6.265165,53.325131666,Dublin Bay South,dublin-bay-south,Rathmines West B,2ae19629-1dd8-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
208,2016-01-01,2016,8am-11.59am,-7.236935,52.717826666,Carlow-Kilkenny,carlow-kilkenny,Kilkieran,2ae19629-23b3-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
209,2016-01-01,2016,4am-7.59am,-6.34175,53.36642,Dublin West,dublin-west,Phoenix Park,2ae19629-1dbe-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
210,2016-01-01,2016,12pm-3.59pm,-9.772318333,52.101693333,Kerry,kerry,Killorglin,2ae19629-22a0-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
211,2016-01-01,2016,12pm-3.59pm,-7.73657,54.958556666,Donegal,donegal,Letterkenny Rural,2ae19629-20eb-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
212,2016-01-01,2016,12pm-3.59pm,-6.837275,52.910631666,Kildare South,kildare-south,Castledermot,2ae19629-228d-13a3-e055-000000000001,Non-serious,1,0,0,5,5,0,1,0,0,4,0
213,2016-01-01,2016,4pm-7.59pm,-6.153568333,53.241648333,Dún Laoghaire,dun-laoghaire,Cabinteely-Loughlinstown,2ae19629-1ce3-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
214,2016-01-01,2016,4am-7.59am,-8.320361666,53.170938333,Galway East,galway-east,Killimor,2ae19629-22ea-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
215,2016-01-01,2016,4am-7.59am,-6.281798333,53.34146,Dublin South-Central,dublin-south-central,Merchants Quay B,2ae19629-1da2-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
216,2016-01-01,2016,4pm-7.59pm,-6.287683333,53.319855,Dublin South-Central,dublin-south-central,Kimmage C,2ae19629-1d9b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
218,2016-01-01,2016,8am-11.59am,-9.437158333,52.197436666,Kerry,kerry,Scartaglin,2ae19629-22b9-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
219,2016-01-01,2016,8am-11.59am,-7.649718333,52.061558333,Waterford,waterford,Dungarvan Rural,2ae19629-1b3b-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
220,2016-01-01,2016,12pm-3.59pm,-6.293368333,53.334865,Dublin South-Central,dublin-south-central,Ushers D,2ae19629-1df7-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
221,2016-01-01,2016,8am-11.59am,-6.203466666,53.61767,Dublin Fingal West,dublin-fingal-west,Balbriggan Rural,2ae19629-1ef0-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
222,2016-01-01,2016,8am-11.59am,-7.897716666,53.815276666,Longford-Westmeath,longford-westmeath,Newtown Forbes,2ae19629-1942-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
223,2016-01-01,2016,8am-11.59am,-6.949553333,52.386188333,Wexford,wexford,New Ross Rural,2ae19629-1ea2-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
224,2016-01-01,2016,12pm-3.59pm,-6.234913333,52.931631666,Wicklow-Wexford,wicklow-wexford,Rathdrum,2ae19629-1eb4-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
225,2016-01-01,2016,12pm-3.59pm,-7.779723333,53.547373333,Longford-Westmeath,longford-westmeath,Ballymahon,2ae19629-180c-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
226,2016-01-01,2016,12pm-3.59pm,-9.528348333,52.122266666,Kerry,kerry,Kilcummin,2ae19629-226d-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
227,2016-01-01,2016,8am-11.59am,-6.299443333,53.300196666,Dublin South-West,dublin-south-west,Templeogue Village,2ae19629-1cd6-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
228,2016-01-01,2016,8am-11.59am,-7.800391666,53.727258333,Longford-Westmeath,longford-westmeath,Longford No. 1 Urban,2ae19629-1925-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
229,2016-01-01,2016,4pm-7.59pm,-7.722636666,53.165168333,Offaly,offaly,Kilcormac,2ae19629-1abb-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
230,2016-01-01,2016,4pm-7.59pm,-7.475423333,53.000186666,Laois,laois,Mountrath,2ae19629-16ef-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
231,2016-01-01,2016,4pm-7.59pm,-7.614253333,53.343005,Offaly,offaly,Clara,2ae19629-1a50-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
232,2016-01-01,2016,4pm-7.59pm,-7.812191666,52.675773333,Tipperary North,tipperary-north,Thurles Urban,2ae19629-1c19-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
233,2016-01-01,2016,4pm-7.59pm,-8.335455,51.87138,Cork South-Central,cork-south-central,Monkstown Urban,2ae19629-2122-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
234,2016-01-01,2016,8pm-11.59pm,-6.681368333,52.626276666,Wicklow-Wexford,wicklow-wexford,St. Mary'S,2ae19629-1ed8-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
235,2016-01-01,2016,12am-3.59am,-7.971375,54.282613333,Cavan-Monaghan,cavan-monaghan,Eskey,2ae19629-1cbb-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
236,2016-01-01,2016,12pm-3.59pm,-6.733576666,52.803796666,Carlow-Kilkenny,carlow-kilkenny,Tullow Urban,2ae19629-1a56-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
237,2016-01-01,2016,4am-7.59am,-9.651853333,52.24427,Kerry,kerry,Ballyseedy,2ae19629-230e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
238,2016-01-01,2016,12pm-3.59pm,-6.351246666,53.344061666,Dublin South-Central,dublin-south-central,Drumfinn,2ae19629-1d68-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
239,2016-01-01,2016,4pm-7.59pm,-7.798098333,53.587606666,Longford-Westmeath,longford-westmeath,Ballymahon,2ae19629-180c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
240,2016-01-01,2016,4pm-7.59pm,-6.348126666,53.64399,Meath East,meath-east,Ardcath,2ae19629-1824-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
241,2016-01-01,2016,4pm-7.59pm,-6.098578333,53.19535,Wicklow,wicklow,Bray No. 2,2ae19629-1eed-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
242,2016-01-01,2016,4pm-7.59pm,-7.664573333,52.35921,Tipperary South,tipperary-south,Clonmel Rural,2ae19629-1c7f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
243,2016-01-01,2016,8pm-11.59pm,-8.206738333,54.513688333,Sligo-Leitrim,sligo-leitrim,Ballyshannon Rural,2ae19629-21e5-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
244,2016-01-01,2016,12pm-3.59pm,-6.39014,52.471603333,Wexford,wexford,Bolaboy,2ae19629-1e63-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
245,2016-01-01,2016,4pm-7.59pm,-7.791206666,52.950015,Tipperary North,tipperary-north,Roscrea,2ae19629-1bf7-13a3-e055-000000000001,Fatal,1,1,0,2,3,0,2,0,0,1,0
246,2016-01-01,2016,8pm-11.59pm,-6.793995,53.182513333,Kildare South,kildare-south,Droichead Nua (newbridge) Urban,2ae19629-22bf-13a3-e055-000000000001,Non-serious,1,0,0,4,4,0,2,0,0,2,0
247,2016-01-01,2016,12am-3.59am,-9.374973333,52.015493333,Kerry,kerry,Flesk,2ae19629-2233-13a3-e055-000000000001,Serious,1,0,1,1,2,0,1,0,0,1,0
248,2016-01-01,2016,8pm-11.59pm,-8.998878333,52.21487,Cork North-West,cork-north-west,Newmarket,2ae19629-210f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
249,2016-01-01,2016,12pm-3.59pm,-8.477948333,51.903486666,Cork North-Central,cork-north-central,Gurranebraher C,2ae19629-2181-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
250,2016-01-01,2016,4pm-7.59pm,-8.192598333,52.461598333,Tipperary South,tipperary-south,Tipperary Rural,2ae19629-1c23-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
251,2016-01-01,2016,4pm-7.59pm,-6.108473333,53.579028333,Dublin Fingal West,dublin-fingal-west,Skerries,2ae19629-1c9f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
252,2016-01-01,2016,4pm-7.59pm,-6.232875,52.635943333,Wicklow-Wexford,wicklow-wexford,Ardamine,2ae19629-1bb4-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
253,2016-01-01,2016,4pm-7.59pm,-6.373078333,52.632725,Wicklow-Wexford,wicklow-wexford,Balloughter,2ae19629-1e4d-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
254,2016-01-01,2016,4pm-7.59pm,-6.242796666,53.288598333,Dublin Rathdown,dublin-rathdown,Dundrum-Sandyford,2ae19629-1d5c-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,2,0,0,1,0
255,2016-01-01,2016,4pm-7.59pm,-9.394555,53.817908333,Mayo,mayo,Islandeady,2ae19629-1916-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
256,2016-01-01,2016,12pm-3.59pm,-6.403656666,53.514648333,Meath East,meath-east,Donaghmore,2ae19629-186e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
257,2016-01-01,2016,12pm-3.59pm,-6.093771666,53.274813333,Dún Laoghaire,dun-laoghaire,Dalkey-Coliemore,2ae19629-1d37-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
258,2016-01-01,2016,4am-7.59am,-8.580236666,52.39319,Limerick County,limerick-county,Kilmallock,2ae19629-17a3-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
259,2016-01-01,2016,4am-7.59am,-8.55896,53.20065,Galway East,galway-east,Loughrea Urban,2ae19629-238e-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
260,2016-01-01,2016,12pm-3.59pm,-6.441788333,53.559088333,Meath East,meath-east,Kilbrew,2ae19629-1812-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
261,2016-01-01,2016,4am-7.59am,-7.115395,53.866203333,Cavan-Monaghan,cavan-monaghan,Virginia,2ae19629-1faf-13a3-e055-000000000001,Fatal,1,1,0,0,1,0,0,0,0,0,1
262,2016-01-01,2016,8am-11.59am,-6.262446666,53.310976666,Dublin Bay South,dublin-bay-south,Rathmines East C,2ae19629-1dd5-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
263,2016-01-01,2016,8pm-11.59pm,-7.153643333,52.284068333,Carlow-Kilkenny,carlow-kilkenny,Aglish,2ae19629-22a7-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
264,2016-01-01,2016,8am-11.59am,-6.21771,53.362456666,Dublin Bay North,dublin-bay-north,Clontarf West C,2ae19629-1d4a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
265,2016-01-01,2016,4pm-7.59pm,-6.433433333,53.359816666,Dublin Mid-West,dublin-mid-west,Lucan Heights,2ae19629-1dc8-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
